Date,IndexTicker,NumIssues,Coupon,Rating,ParAmount(LCL),MktValue(LCL),ParAmount(USD),MktValue(USD),ParAmount(EUR),MktValue(EUR),ParAmount(GBP),MktValue(GBP),ParAmount(JPY),MktValue(JPY),ParAmount(AUD),MktValue(AUD),ParAmount(CAD),MktValue(CAD),ParAmount(CHF),MktValue(CHF),ParAmount(CNY),MktValue(CNY),ParAmount(HKD),MktValue(HKD),ParAmount(SGD),MktValue(SGD),AvgLife,Price,YldtoMat,YldToCall,YldtoWorst,CurrentYield,GrossSpread,OAS,OASToSwap,MacDur,ModDur,SemiAnnModDur,DurToWorst,SemiAnnDurToWorst,EffDur,SemiAnnEffDur,EffDurToSwap,Cnvxty,CnvxtyToSwap,DailyTotalRtn(LCL),MthToDtPrincRtn(LCL),MthToDtIncomeRtn(LCL),MthToDtTotalRtn(LCL),IndexValue(LCL),DailyTotalRtn(USD),MthToDtTotalRtn(USD),IndexValue(USD),DailyHedgedRtn(USD),MthToDtHedgedRtn(USD),IndexValueHedged(USD),DailyTotalRtn(EUR),MthToDtTotalRtn(EUR),IndexValue(EUR),DailyHedgedRtn(EUR),MthToDtHedgedRtn(EUR),IndexValueHedged(EUR),DailyTotalRtn(GBP),MthToDtTotalRtn(GBP),IndexValue(GBP),DailyHedgedRtn(GBP),MthToDtHedgedRtn(GBP),IndexValueHedged(GBP),DailyTotalRtn(JPY),MthToDtTotalRtn(JPY),IndexValue(JPY),DailyHedgedRtn(JPY),MthToDtHedgedRtn(JPY),IndexValueHedged(JPY),DailyTotalRtn(AUD),MthToDtTotalRtn(AUD),IndexValue(AUD),DailyHedgedRtn(AUD),MthToDtHedgedRtn(AUD),IndexValueHedged(AUD),DailyTotalRtn(CAD),MthToDtTotalRtn(CAD),IndexValue(CAD),DailyHedgedRtn(CAD),MthToDtHedgedRtn(CAD),IndexValueHedged(CAD),DailyTotalRtn(CHF),MthToDtTotalRtn(CHF),IndexValue(CHF),DailyHedgedRtn(CHF),MthToDtHedgedRtn(CHF),IndexValueHedged(CHF),DailyTotalRtn(CNY),MthToDtTotalRtn(CNY),IndexValue(CNY),DailyHedgedRtn(CNY),MthToDtHedgedRtn(CNY),IndexValueHedged(CNY),DailyTotalRtn(HKD),MthToDtTotalRtn(HKD),IndexValue(HKD),DailyHedgedRtn(HKD),MthToDtHedgedRtn(HKD),IndexValueHedged(HKD),DailyTotalRtn(SGD),MthToDtTotalRtn(SGD),IndexValue(SGD),DailyHedgedRtn(SGD),MthToDtHedgedRtn(SGD),IndexValueHedged(SGD)
20231229,IT_TSY_15+,17,3.3944,BBB,255197.7793,227303.2415,281904.2269,251090.5257,255197.7793,227303.2415,221136.0424,196964.6420,39742857.9089,35398742.3102,413137.2857,367979.0806,371718.9136,331087.9672,237264.6926,211330.3409,1999321.1580,1780784.2262,2201263.2510,1960652.9243,371859.8657,331213.5124,22.9846,87.9282,4.1492,4.1492,4.1492,3.8622,157.1821,159.2338,165.9647,14.9354,14.6318,14.6318,14.6318,14.6318,14.7833,14.7833,14.8401,3.0061,3.0307,-1.9231,6.4960,0.3461,6.8421,850.0391,-2.4441,8.1689,826.3209,-1.9720,7.0668,943.1001,-1.9231,6.8421,837.4293,-1.9231,6.8421,744.4994,-2.2758,7.4179,962.8959,-1.9487,6.9917,1036.1911,-2.3853,3.1532,1069.9369,-1.9348,6.2519,429.8466,-1.9151,5.1094,796.4438,-1.8890,6.7765,1410.6679,-2.4478,5.1971,814.9020,-1.9267,6.8334,919.3826,-1.8259,4.6982,463.4942,-1.9016,6.5001,510.5054,-2.6322,7.5818,442.5346,-2.0091,6.7268,273.5581,-2.5065,8.1446,835.2256,-1.9769,7.0625,899.4313,-2.2552,6.9126,681.4629,-1.9505,6.8465,738.0227
20231229,JP_TSY_1-3,43,0.4409,A+,57440940.2800,57952465.2100,407440.3481,411068.6992,368841.1245,372125.7404,319611.1924,322457.4044,57440940.2800,57952465.2100,597113.4288,602430.8627,537250.8431,542035.1867,342922.1690,345975.9707,2889648.4370,2915381.4283,3181518.3304,3209850.4910,537454.5632,542240.7211,1.6638,100.8174,0.0041,0.0041,0.0041,0.4383,0.3379,0.3207,-14.7069,1.6595,1.6594,1.6594,1.6594,1.6594,1.6608,1.6608,1.6612,0.0388,0.0388,-0.0256,-0.0295,0.0368,0.0073,204.4805,-0.0858,4.8700,365.0712,0.0228,0.5193,513.7044,0.4478,3.5837,233.8518,0.0093,0.3747,508.8864,0.0866,4.1420,331.6798,0.0202,0.4896,860.2748,-0.0256,0.0073,204.4805,-0.0256,0.0073,204.4805,0.4560,1.9038,444.1109,0.0136,0.4137,1349.0715,-0.0896,1.9889,365.4178,0.0184,0.4654,636.0295,0.5473,1.5052,117.9509,-0.0107,0.1622,255.8764,-0.2785,4.3009,67.5971,-0.0066,0.2148,144.5733,-0.1498,4.8465,364.5367,0.0225,0.5165,464.4318,0.1077,3.6521,221.0537,0.0092,0.3749,356.9039
20231229,JP_TSY_3-5,37,0.7326,A+,52112339.9000,53391221.5600,369643.4948,378714.8642,334624.9897,342836.9748,289961.9508,297077.8665,52112339.9000,53391221.5600,541721.2498,555015.5554,487411.9123,499373.4200,311110.4474,318745.3655,2621585.5940,2685921.5601,2886379.7115,2957213.9531,487596.7340,499562.7774,3.8975,102.3374,0.1338,0.1338,0.1338,0.7170,-0.0012,0.0978,-22.3210,3.8458,3.8431,3.8431,3.8431,3.8431,3.8510,3.8510,3.8530,0.1721,0.1722,-0.0860,0.0995,0.0602,0.1597,274.1199,-0.1462,5.0299,489.4025,-0.0405,0.6785,693.9849,0.3871,3.7415,313.4941,-0.0522,0.5321,682.4228,0.0261,4.3007,444.6392,-0.0424,0.6478,1155.6331,-0.0860,0.1597,274.1199,-0.0860,0.1597,274.1199,0.3952,2.0591,595.3606,-0.0469,0.5688,1824.1078,-0.1500,2.1443,489.8671,-0.0433,0.6206,859.5863,0.4866,1.6599,158.1212,-0.0708,0.3168,342.6340,-0.3387,4.4599,70.5282,-0.0701,0.3732,151.1087,-0.2101,5.0063,488.6859,-0.0410,0.6757,627.4167,0.0472,3.8101,296.3373,-0.0530,0.5324,481.2283
20231229,JP_TSY_5-7,24,1.4174,A+,24788263.1800,26486916.2000,175828.2251,187877.1187,159170.9819,170078.4128,137926.1258,147377.7210,24788263.1800,26486916.2000,257680.4062,275338.3436,231847.0977,247734.7688,147985.8257,158126.7770,1247008.9383,1332462.1015,1372963.4874,1467047.8755,231935.0118,247828.7073,5.8879,106.6366,0.2700,0.2700,0.2700,1.3302,-0.7720,-0.3322,-25.1704,5.6675,5.6598,5.6598,5.6598,5.6598,5.6833,5.6833,5.6884,0.3621,0.3626,-0.1870,0.3204,0.1118,0.4323,353.6312,-0.2472,5.3157,631.3589,-0.1464,0.9637,903.8072,0.2856,4.0238,404.4264,-0.1549,0.8140,882.8245,-0.0751,4.5846,573.6115,-0.1469,0.9311,1499.7454,-0.1870,0.4323,353.6312,-0.1870,0.4323,353.6312,0.2937,2.3369,768.0513,-0.1479,0.8463,2378.2405,-0.2510,2.4223,631.9582,-0.1463,0.8983,1121.4399,0.3849,1.9366,203.9859,-0.1712,0.5932,442.2367,-0.4395,4.7441,74.1804,-0.1763,0.6569,159.3867,-0.3110,5.2921,630.4345,-0.1471,0.9608,817.1277,-0.0540,4.0925,382.2931,-0.1571,0.8145,626.0387
20231229,JP_TSY_7-10,39,1.2634,A+,49164752.2000,52238446.5900,348735.6519,370537.9954,315697.8698,335434.7489,273561.0699,290663.6299,49164752.2000,52238446.5900,511080.3134,543032.1615,459842.8306,488591.4007,293513.3614,311863.3038,2473302.9902,2627929.5709,2723119.7744,2893364.4639,460017.1984,488776.6697,8.4127,106.0560,0.5044,0.5044,0.5044,1.1919,-0.8116,-0.1077,-21.9812,8.0028,7.9823,7.9823,7.9823,7.9823,8.0644,8.0644,8.0596,0.7167,0.7162,-0.2758,0.4418,0.1005,0.5423,440.3682,-0.3359,5.4311,786.2156,-0.2393,1.0783,1139.0503,0.1964,4.1378,503.6221,-0.2457,0.9273,1100.6248,-0.1639,4.6991,714.3041,-0.2388,1.0450,1879.5044,-0.2758,0.5423,440.3682,-0.2758,0.5423,440.3682,0.2045,2.4490,956.4352,-0.2372,0.9582,2985.7082,-0.3397,2.5345,786.9619,-0.2366,1.0103,1412.3694,0.2957,2.0483,254.0186,-0.2602,0.7047,550.6786,-0.5280,4.8589,80.9638,-0.2692,0.7709,174.6895,-0.3997,5.4074,785.0644,-0.2400,1.0753,1029.8162,-0.1428,4.2066,476.0601,-0.2486,0.9279,786.7844
20231229,JP_TSY_10-15,37,1.3647,A+,60585806.8800,64048495.6100,429747.5307,454309.0907,389035.0163,411269.7150,337109.7668,356376.7577,60585806.8800,64048495.6100,629805.1304,665800.6752,566665.0940,599051.9670,361697.0092,382369.2462,3047855.4373,3222050.9332,3355705.0810,3547495.2504,566879.9678,599279.1216,12.4696,105.4669,0.8621,0.8621,0.8621,1.2948,-1.0314,-0.0219,-11.4328,11.4895,11.4393,11.4393,11.4393,11.4393,11.6981,11.6981,11.6394,1.5061,1.4943,-0.2992,0.4841,0.1093,0.5934,399.7327,-0.3593,5.4846,380.1027,-0.2640,1.1306,965.6086,0.1728,4.1907,370.4887,-0.2698,0.9793,889.7783,-0.1874,4.7523,499.5982,-0.2632,1.0971,1373.3153,-0.2992,0.5934,399.7327,-0.2992,0.5934,399.7327,0.1810,2.5011,389.7616,-0.2609,1.0098,1985.7413,-0.3631,2.5866,388.5389,-0.2605,1.0619,1099.8225,0.2721,2.1001,192.2062,-0.2837,0.7561,499.7926,-0.5514,4.9122,87.8445,-0.2939,0.8230,189.9895,-0.4231,5.4610,384.2965,-0.2647,1.1277,897.0708,-0.1664,4.2595,269.5919,-0.2728,0.9799,695.7182
20231229,JP_TSY_15-20,31,1.1038,A+,92420599.8500,90469820.6800,655558.2341,641720.9581,593453.3419,580926.9526,514243.9866,503389.5185,92420599.8500,90469820.6800,960736.0360,940457.1820,864419.0875,846173.2554,551750.5878,540104.4444,4649350.1082,4551213.3794,5118959.2492,5010910.1878,864746.8667,846494.1159,17.4703,97.6464,1.2614,1.2614,1.2614,1.1315,0.7112,0.2881,1.6815,15.8496,15.7499,15.7499,15.7499,15.7499,16.3943,16.3943,16.2056,2.9131,2.8613,-0.4256,0.6766,0.0960,0.7727,545.2788,-0.4856,5.6726,626.3860,-0.3962,1.3171,1367.5850,0.0459,4.3764,597.2683,-0.3991,1.1639,1282.9445,-0.3139,4.9390,704.1192,-0.3941,1.2826,2093.4903,-0.4256,0.7727,545.2788,-0.4256,0.7727,545.2788,0.0540,2.6837,597.1401,-0.3880,1.1920,3029.7068,-0.4894,2.7694,596.9985,-0.3892,1.2442,1631.1645,0.1450,2.2821,320.9728,-0.4103,0.9376,698.8350,-0.6775,5.0991,92.1970,-0.4263,1.0086,200.5146,-0.5493,5.6489,628.4019,-0.3971,1.3142,1263.3169,-0.2929,4.4453,376.5510,-0.4031,1.1646,970.1343
20231229,JP_TSY_20+,56,0.9939,A+,110336176.0900,94943642.4000,782637.0839,673454.6914,708493.2639,609654.3624,613929.3096,528282.6259,110336176.0900,94943642.4000,1146973.0841,986963.7158,1031985.2588,888017.3561,658706.5017,566813.1411,5550618.7265,4776275.3627,6111260.8016,5258704.6309,1032376.5774,888354.0835,28.0465,85.8507,1.6021,1.6021,1.6021,1.1581,3.2151,0.4171,15.9024,23.8556,23.6646,23.6646,23.6646,23.6646,24.9696,24.9696,24.4541,7.0490,6.8120,-0.9665,0.7888,0.0983,0.8871,285.6269,-1.0262,5.7926,185.7931,-0.9611,1.4359,563.3537,-0.4976,4.4949,309.4554,-0.9544,1.2816,490.3908,-0.8554,5.0582,324.6997,-0.9542,1.4007,703.4527,-0.9665,0.8871,285.6269,-0.9665,0.8871,285.6269,-0.4895,2.8003,222.2797,-0.9342,1.3082,941.7458,-1.0300,2.8861,189.2314,-0.9391,1.3605,600.0861,-0.3990,2.3982,184.5820,-0.9550,1.0534,330.1427,-1.2170,5.2185,85.8705,-0.9907,1.1268,188.5103,-1.0896,5.7689,186.9459,-0.9623,1.4329,526.8754,-0.8345,4.5639,154.3616,-0.9610,1.2823,449.1116
20231229,JP_TSY_1-5,80,0.5796,A+,109553280.1800,111343686.7700,777083.8430,789783.5634,703466.1141,714962.7153,609573.1432,619535.2710,109553280.1800,111343686.7700,1138834.6786,1157446.4181,1024662.7553,1041408.6067,654032.6164,664721.3361,5511234.0310,5601302.9884,6067898.0419,6167064.4441,1025051.2972,1041803.4985,2.7263,101.5405,0.0663,0.0663,0.0663,0.5719,0.1753,0.2138,-18.3580,2.7079,2.7065,2.7065,2.7065,2.7065,2.7110,2.7110,2.7122,0.1027,0.1028,-0.0545,0.0323,0.0480,0.0803,237.8143,-0.1148,4.9466,424.5840,-0.0076,0.5956,599.4321,0.4187,3.6593,271.9736,-0.0202,0.4502,591.7593,0.0576,4.2181,385.7493,-0.0098,0.5654,1001.2019,-0.0545,0.0803,237.8143,-0.0545,0.0803,237.8143,0.4268,1.9783,516.5086,-0.0155,0.4880,1574.9265,-0.1186,2.0634,424.9870,-0.0112,0.5398,742.2876,0.5182,1.5794,137.1789,-0.0395,0.2363,297.3522,-0.3074,4.3771,68.9551,-0.0371,0.2907,147.5956,-0.1787,4.9231,423.9623,-0.0079,0.5928,541.9311,0.0787,3.7278,257.0892,-0.0206,0.4504,416.0792
20231229,JP_TSY_5-10,63,1.3150,A+,73953015.3800,78725362.7900,524563.8770,558415.1141,474868.8517,505513.1618,411487.1956,438041.3509,73953015.3800,78725362.7900,768760.7196,818370.5051,691689.9282,736326.1695,441499.1871,469990.0808,3720311.9285,3960391.6724,4096083.2618,4360412.3394,691952.2102,736605.3770,7.5664,106.2506,0.4255,0.4255,0.4255,1.2384,-0.7983,-0.1832,-23.0542,7.2171,7.2009,7.2009,7.2009,7.2009,7.2633,7.2633,7.2618,0.5974,0.5972,-0.2459,0.4009,0.1043,0.5052,404.1911,-0.3061,5.3922,721.6264,-0.2081,1.0397,1040.6908,0.2264,4.0994,462.2485,-0.2152,0.8892,1009.9287,-0.1340,4.6605,655.6226,-0.2079,1.0066,1721.1055,-0.2459,0.5052,404.1911,-0.2459,0.5052,404.1911,0.2345,2.4112,877.8621,-0.2072,0.9205,2732.3853,-0.3098,2.4967,722.3114,-0.2062,0.9726,1290.8289,0.3257,2.0106,233.1504,-0.2303,0.6671,505.5125,-0.4983,4.8202,78.1065,-0.2380,0.7325,168.2524,-0.3699,5.3686,720.5698,-0.2088,1.0368,940.8854,-0.1130,4.1682,436.9508,-0.2178,0.8897,719.6357
20231229,JP_TSY_1-10,143,0.8760,A+,183506295.5600,190069049.5600,1301647.7200,1348198.6775,1178334.9658,1220475.8770,1021060.3388,1057576.6219,183506295.5600,190069049.5600,1907595.3982,1975816.9232,1716352.6835,1777734.7762,1095531.8035,1134711.4170,9231545.9595,9561694.6609,10163981.3037,10527476.7835,1717003.5074,1778408.8755,4.6769,103.4386,0.2151,0.2151,0.2151,0.8480,-0.2280,0.0494,-20.3031,4.5756,4.5681,4.5681,4.5681,4.5681,4.5965,4.5965,4.5966,0.3076,0.3076,-0.1340,0.1848,0.0713,0.2561,304.9758,-0.1942,5.1309,544.4915,-0.0908,0.7793,776.4692,0.3389,3.8413,348.7821,-0.1011,0.6317,760.1540,-0.0219,4.4011,494.6894,-0.0921,0.7479,1290.3208,-0.1340,0.2561,304.9758,-0.1340,0.2561,304.9758,0.3470,2.1573,662.3766,-0.0950,0.6669,2039.7751,-0.1980,2.2426,545.0084,-0.0922,0.7188,961.8556,0.4383,1.7577,175.9199,-0.1187,0.4145,381.2921,-0.3866,4.5604,72.2070,-0.1205,0.4734,154.9458,-0.2581,5.1074,543.6943,-0.0913,0.7764,701.9632,-0.0009,3.9099,329.6942,-0.1025,0.6321,538.0011
20231229,JP_TSY_10+,124,1.1177,A+,263342582.8200,249461958.6800,1867942.8488,1769484.7402,1690981.6220,1601851.0300,1465283.0630,1388048.9020,263342582.8200,249461958.6800,2737514.2504,2593221.5729,2463069.4404,2333242.5785,1572154.0987,1489286.8316,13247824.2721,12549539.6748,14585925.1318,13817110.0685,2464003.4118,2334127.3209,20.7511,94.5034,1.2885,1.2885,1.2885,1.1835,1.2168,0.2576,3.7269,17.7772,17.6554,17.6554,17.6554,17.6554,18.4523,18.4523,18.1726,4.1260,4.0140,-0.5999,0.6697,0.1003,0.7700,522.7749,-0.6598,5.6699,684.1199,-0.5782,1.3143,1323.1840,-0.1292,4.3737,561.6588,-0.5781,1.1611,1243.3619,-0.4884,4.9363,718.2361,-0.5746,1.2798,2054.3860,-0.5999,0.7700,522.7749,-0.5999,0.7700,522.7749,-0.1211,2.6810,698.6431,-0.5641,1.1892,3032.6049,-0.6636,2.7667,666.1471,-0.5663,1.2415,1586.3943,-0.0303,2.2794,296.0776,-0.5860,0.9349,667.7820,-0.8513,5.0964,88.8612,-0.6080,1.0057,193.5633,-0.7234,5.6462,686.2319,-0.5792,1.3113,1219.7156,-0.4674,4.4426,396.7790,-0.5829,1.1618,925.6294
20231229,JP_TSY_15+,87,1.0439,A+,202756775.9400,185413463.0700,1438195.3181,1315175.6495,1301946.6058,1190581.3149,1128173.2962,1031672.1443,202756775.9400,185413463.0700,2107709.1200,1927420.8977,1896404.3464,1734190.6115,1210457.0894,1106917.5854,10199968.8347,9327488.7416,11230220.0508,10269614.8181,1897123.4441,1734848.1993,23.2257,91.2274,1.4359,1.4359,1.4359,1.1451,1.9934,0.3541,8.9636,19.9492,19.8027,19.8027,19.8027,19.8027,20.7854,20.7854,20.4293,5.0309,4.8843,-0.7034,0.7341,0.0972,0.8312,541.7918,-0.7632,5.7340,622.3804,-0.6863,1.3780,1365.1672,-0.2332,4.4371,593.4488,-0.6843,1.2242,1281.3615,-0.5920,5.0000,699.6165,-0.6817,1.3431,2095.6117,-0.7034,0.8312,541.7918,-0.7034,0.8312,541.7918,-0.2251,2.7434,593.3215,-0.6685,1.2514,3024.2869,-0.7670,2.8292,593.1808,-0.6716,1.3038,1626.9859,-0.1344,2.3415,318.9202,-0.6900,0.9969,697.5520,-0.9546,5.1602,89.5120,-0.7162,1.0691,195.5393,-0.8267,5.7104,624.3834,-0.6874,1.3750,1261.2848,-0.5710,4.5061,374.1430,-0.6896,1.2249,968.3447
20231229,MX_TSY_1-3,4,6.8198,BBB+,928604.9844,892534.8516,54835.0990,52705.1198,49640.2472,47712.0534,43014.6682,41343.8342,7730652.2601,7430367.7920,80362.1294,77240.5947,72305.5616,69496.9710,46151.9611,44359.2641,388901.4893,373795.2508,428182.6125,411550.5634,72332.9791,69523.3236,1.7781,94.5520,9.9833,9.9833,9.9833,7.2043,-5.4460,-3.3200,-22.9338,1.6782,1.5994,1.5994,1.5994,1.5994,1.5925,1.5925,1.6552,0.0374,0.0334,0.0990,0.6200,0.6107,1.2307,369.7994,-0.3147,3.8430,245.3872,0.0505,0.7436,149.2410,0.2177,2.5693,280.1966,0.0384,0.5946,123.5896,-0.1427,3.1221,344.5873,0.0482,0.7113,150.3775,-0.2546,-0.9721,322.8020,0.0007,0.2148,102.4603,0.2258,0.9059,270.9562,0.0419,0.6275,204.5566,-0.3185,0.9901,250.3908,0.0449,0.6794,148.3848,0.3170,0.5112,166.9942,0.0179,0.3750,104.1378,-0.5069,3.2795,211.2498,0.0205,0.4376,146.5746,-0.3785,3.8198,246.8080,0.0500,0.7407,135.9686,-0.1216,2.6370,190.5966,0.0372,0.5951,136.7321
20231229,MX_TSY_3-5,2,6.4846,BBB+,714776.1875,666308.8438,42208.2841,39346.2366,38209.6448,35618.7359,33109.7303,30864.6349,5950523.8958,5547032.4363,61857.2347,57662.8367,55655.8434,51881.9476,35524.6023,33115.7600,299349.5927,279051.3792,329585.4970,307237.0558,55676.9476,51901.6207,3.2973,92.0811,9.3263,9.3263,9.3263,7.0360,-3.0551,-0.7000,21.9922,3.0089,2.8748,2.8748,2.8748,2.8748,2.8541,2.8541,2.9506,0.1011,0.0959,0.1857,1.0721,0.5970,1.6691,415.3267,-0.2284,4.2927,275.5977,0.1385,1.1950,169.7440,0.3045,3.0135,314.6926,0.1275,1.0398,139.2126,-0.0562,3.5687,387.0107,0.1362,1.1592,170.1022,-0.1682,-0.5432,362.5433,0.0852,0.6430,114.9932,0.3126,1.3429,304.3146,0.1295,1.0646,229.0563,-0.2322,1.4275,281.2173,0.1304,1.1169,167.3760,0.4038,0.9465,187.5535,0.1058,0.8103,117.0888,-0.4208,3.7267,229.6542,0.1075,0.8863,160.5503,-0.2923,4.2694,277.1933,0.1377,1.1920,154.6008,-0.0352,3.0815,214.0616,0.1250,1.0406,154.2702
20231229,MX_TSY_5-7,2,8.5000,BBB+,346253.6484,342745.7812,20446.6414,20239.4981,18509.6106,18322.0913,16039.0974,15876.6066,2882567.5017,2853364.4478,29965.0346,29661.4613,26960.9413,26687.8022,17208.9157,17034.5736,145011.6700,143542.5687,159658.6215,158041.1332,26971.1646,26697.9220,5.3700,98.0286,8.9633,8.9633,8.9633,8.6711,-4.4118,-3.8543,28.3299,4.4186,4.2291,4.2291,4.2291,4.2291,4.1927,4.1927,4.3312,0.2208,0.2177,0.3360,1.5180,0.7301,2.2482,445.1232,-0.0787,4.8867,295.3697,0.2917,1.7900,185.1130,0.4549,3.6001,337.2694,0.2815,1.6272,150.5970,0.0937,4.1586,414.7758,0.2892,1.7498,185.0142,-0.0185,0.0232,388.5530,0.2324,1.2091,124.0000,0.4631,1.9200,326.1469,0.2809,1.6419,246.0206,-0.0825,2.0051,301.3926,0.2794,1.6946,181.2847,0.5545,1.5214,201.0090,0.2575,1.3853,126.3780,-0.2714,4.3175,238.9221,0.2595,1.4780,168.9813,-0.1427,4.8632,297.0799,0.2906,1.7869,168.5544,0.1148,3.6686,229.4190,0.2776,1.6284,166.9073
20231229,MX_TSY_7-10,2,7.6562,BBB+,677804.7812,630931.0938,40025.0838,37257.1433,36233.2719,33727.5547,31397.1476,29225.8733,5642736.3111,5252512.0669,58657.7032,54601.2213,52777.0755,49127.2692,33687.1118,31357.4747,283865.8992,264235.1119,312537.8679,290924.2666,52797.0880,49145.8978,8.1567,92.5741,8.9386,8.9386,8.9386,8.2704,-0.5306,0.2770,34.2548,6.1295,5.8673,5.8673,5.8673,5.8673,5.8309,5.8309,6.0275,0.4402,0.4453,0.4114,2.5740,0.7023,3.2763,462.1203,-0.0036,5.9414,306.6484,0.3658,2.8446,195.9749,0.5305,4.6418,350.1480,0.3600,2.6689,158.0402,0.1689,5.2059,430.6140,0.3645,2.7972,194.8135,0.0567,1.0289,403.3899,0.3046,2.2148,129.5921,0.5386,2.9448,338.6008,0.3582,2.6667,255.8814,-0.0074,3.0308,312.9012,0.3517,2.7203,190.5501,0.6301,2.5422,208.6846,0.3357,2.4061,132.1314,-0.1964,5.3664,242.7908,0.3319,2.5269,174.3219,-0.0676,5.9176,308.4239,0.3641,2.8412,178.3983,0.1901,4.7110,238.1793,0.3529,2.6708,175.1447
20231229,MX_TSY_10-15,4,8.5671,BBB+,404406.8359,393639.9141,23880.6481,23244.8501,21618.2937,21042.7286,18732.8586,18234.1152,3366693.7749,3277058.9674,34997.6524,34065.8754,31489.0226,30650.6593,20099.1475,19564.0281,169366.3327,164857.1259,186473.2350,181508.5743,31500.9630,30662.2818,13.3877,96.7665,8.9989,8.9989,8.9989,8.8534,-0.8903,-0.9019,35.4710,8.0926,7.7440,7.7440,7.7440,7.7440,7.7400,7.7400,8.0094,0.8533,0.8799,0.3946,3.1566,0.7540,3.9106,291.1723,-0.0204,6.5920,238.1115,0.3461,3.4953,155.7903,0.5136,5.2845,299.6306,0.3439,3.3116,128.8348,0.1522,5.8520,268.5479,0.3460,3.4433,144.0104,0.0399,1.6494,370.3140,0.2865,2.8353,121.2240,0.5218,3.5771,243.2935,0.3425,3.2990,179.9948,-0.0242,3.6636,254.3328,0.3325,3.3531,153.1807,0.6132,3.1720,188.2901,0.3207,3.0359,116.6716,-0.2131,6.0136,247.5062,0.3113,3.1741,180.7797,-0.0844,6.5682,239.9042,0.3440,3.4917,147.9534,0.1733,5.3541,218.0065,0.3347,3.3139,149.0452
20231229,MX_TSY_15-20,1,7.7500,BBB+,315389.5625,279360.4375,18624.0847,16496.5271,16859.7155,14933.7139,14609.4169,12940.4825,2625623.4622,2325680.3849,27294.0349,24176.0490,24557.7181,21752.3206,15674.9609,13884.3020,132085.7336,116996.6692,145427.0967,128813.9564,24567.0301,21760.5688,18.8688,88.0596,9.0751,9.0751,9.0751,8.8009,0.3584,0.0462,42.2455,9.6527,9.2337,9.2337,9.2337,9.2337,9.2606,9.2606,9.5645,1.3114,1.3590,0.2031,3.4274,0.7517,4.1791,548.2422,-0.2111,6.8675,369.1477,0.1472,3.7706,252.1543,0.3218,5.5566,415.0468,0.1496,3.5836,199.5192,-0.0389,6.1256,523.9969,0.1493,3.7168,243.4774,-0.1509,1.9121,472.1902,0.0962,3.0981,165.5815,0.3300,3.8448,391.8695,0.1513,3.5666,311.1551,-0.2149,3.9315,384.6219,0.1389,3.6210,240.1751,0.4212,3.4386,248.8133,0.1304,3.3025,167.8411,-0.4035,6.2875,258.6592,0.1122,3.4479,192.1939,-0.2750,6.8435,369.6448,0.1449,3.7670,231.2179,-0.0179,5.6263,289.2271,0.1388,3.5861,223.0797
20231229,MX_TSY_20+,2,8.0000,BBB+,442734.4531,401472.7656,26143.9342,23707.3882,23667.1653,21461.4477,20508.2634,18596.9471,3685771.8386,3342267.5897,38314.5514,34743.7359,34473.3916,31260.5621,22004.0422,19953.3233,185418.0099,168137.5387,204146.2171,185120.3262,34486.4636,31272.4158,26.2188,89.3117,9.0729,9.0729,9.0729,8.9577,-0.6940,-0.9552,44.1848,10.4433,9.9901,9.9901,9.9901,9.9901,10.0127,10.0127,10.3431,1.7037,1.7733,0.2387,3.7167,0.7735,4.4903,317.5215,-0.1756,7.1867,206.4654,0.1830,4.0895,163.7141,0.3575,5.8719,248.7995,0.1863,3.8987,132.7790,-0.0034,6.4426,317.6584,0.1852,4.0335,154.4514,-0.1154,2.2165,246.5170,0.1308,3.4026,117.0360,0.3657,4.1550,244.4392,0.1875,3.8767,192.9287,-0.1794,4.2419,235.9860,0.1738,3.9314,158.5171,0.4570,3.7475,142.3424,0.1668,3.6114,115.6662,-0.3681,6.6050,250.2305,0.1474,3.7651,188.6257,-0.2395,7.1627,206.3148,0.1804,4.0858,153.2417,0.0177,5.9418,179.3655,0.1747,3.9014,148.9401
20231229,MX_TSY_1-5,6,6.6740,BBB+,1643381.1719,1558843.6953,97043.3831,92051.3564,87849.8920,83330.7893,76124.3985,72208.4691,13681176.1559,12977400.2282,142219.3642,134903.4314,127961.4050,121378.9186,81676.5634,77475.0241,688251.0819,652846.6300,757768.1095,718787.6192,128009.9267,121424.9443,2.4389,93.4773,9.7025,9.7025,9.7025,7.1324,-4.4241,-2.2001,-3.7307,2.2470,2.1446,2.1446,2.1446,2.1446,2.1317,2.1317,2.2089,0.0646,0.0602,0.1362,0.8136,0.6049,1.4184,389.4630,-0.2777,4.0356,258.4354,0.0882,0.9369,158.0518,0.2549,2.7594,295.0957,0.0766,0.7852,130.3133,-0.1056,3.3133,362.9103,0.0859,0.9031,158.8805,-0.2175,-0.7885,339.9666,0.0370,0.3981,107.8636,0.2630,1.0930,285.3640,0.0794,0.8146,215.0628,-0.2815,1.1773,263.7051,0.0816,0.8667,156.5509,0.3543,0.6975,175.8740,0.0556,0.5613,109.7162,-0.4700,3.4710,218.8976,0.0578,0.6297,152.3577,-0.3415,4.0123,259.9317,0.0876,0.9339,143.9763,-0.0845,2.8273,200.7314,0.0749,0.7858,144.2751
